"X","NDX","ATVI","ADBE","AMD","ALXN","ALGN","GOOGL","GOOG","AMZN","AMGN","ADI","ANSS","AAPL","AMAT","ASML","ADSK","ADP","BIDU","BIIB","BMRN","BKNG","AVGO","CDNS","CDW","CERN","CHTR","CHKP","CTAS","CSCO","CTXS","CTSH","CMCSA","CPRT","COST","CSX","DXCM","DOCU","DLTR","EBAY","EA","EXC","EXPE","FB","FAST","FISV","GILD","IDXX","ILMN","INCY","INTC","INTU","ISRG","JD","KLAC","KHC","LRCX","LBTYA","LBTYK","LULU","MAR","MXIM","MELI","MCHP","MU","MSFT","MRNA","MDLZ","MNST","NTES","NFLX","NVDA","NXPI","ORLY","PCAR","PAYX","PYPL","PEP","PDD","QCOM","REGN","ROST","SGEN","SIRI","SWKS","SPLK","SBUX","SNPS","TMUS","TTWO","TSLA","TXN","TCOM","ULTA","VRSN","VRSK","VRTX","WBA","WDAY","WDC","XEL","XLNX"
"2019-02-07",6904.97998,43.324745,253.740005,22.67,118.790001,239.449997,1105.910034,1098.709961,1614.369995,175.16568,97.036285,169.550003,41.813942,38.794579,177.332642,150.559998,140.104416,171.580002,308.730011,93.760002,1877.060059,249.932877,50.580002,89.192017,54.735851,344.51001,115.790001,189.90451,44.247871,102.814903,71.323364,36.311569,51.290001,206.223373,66.593201,143.960007,50.709999,98.290001,34.340359,84.099998,45.353096,125.947845,166.380005,29.230419,84.010002,62.964199,206.809998,276.519989,79.830002,47.506477,218.469086,509.359985,23.98,101.514389,42.929245,169.674011,25.459999,24.5,147.630005,113.433121,51.74448,358.200012,85.68782,39.380001,102.917473,17.049999,44.786102,57.43,45.592041,344.709991,146.647903,88.704979,365.459991,62.1147,70.319504,90.849998,107.48159,26.51,47.736477,406.459991,91.384232,73.75,5.806221,79.009193,128.210007,67.156464,98.449997,68.279999,96.389999,61.501999,99.601028,32.099998,293.640015,173.050003,118.826881,180.179993,66.889435,186.610001,43.525616,50.73008,110.169777
"2019-02-08",6913.129883,42.782692,257,23.049999,120.139999,241.259995,1102.380005,1095.060059,1588.219971,176.848587,97.132721,171.729996,41.863079,38.658524,177.303284,154.309998,141.191177,169.899994,315.119995,94.279999,1871.089966,254.549088,50.91,88.437981,55.139469,344.160004,116.260002,192.360626,44.712132,103.118088,71.489494,36.234478,51.73,204.940948,67.120407,145.529999,51.77,97.650002,34.350101,97.599998,44.966751,128.833817,167.330002,29.196741,85.699997,63.14201,207.740005,284.100006,80.870003,47.130135,222.2854,517.049988,23.99,101.62986,43.138298,169.268448,25.129999,24.129999,148.619995,113.393845,51.621845,347.820007,85.045685,38.580002,103.308533,17.99,45.171352,57.889999,46.008244,347.570007,147.393982,85.556854,360.230011,62.161831,70.796188,91.870003,107.415062,25.950001,47.490952,406.859985,91.739555,65.019997,5.857586,79.15451,130.889999,67.74897,99.419998,68.379997,97.139999,61.16,100.262733,32.380001,296.059998,173.089996,120.536407,181.339996,65.87484,189.410004,44.332344,51.064266,111.107979
"2019-02-11",6909.180176,39.53038,258.390015,22.959999,120.050003,244.570007,1102.119995,1095.01001,1591,176.648911,98.11628,171.229996,41.622322,38.775143,174.806335,154.570007,141.86438,168.059998,316.869995,92.650002,1865,256.090942,50.84,88.633835,56.606316,337.820007,116.650002,195.708099,45.081657,102.736649,71.303841,35.656269,52.189999,205.897842,67.569504,151.229996,51.630001,97.599998,34.671581,97.239998,45.042133,124.726479,165.789993,29.769318,84.559998,63.282394,206.639999,284.369995,80.209999,47.062584,222.918152,529.460022,24.280001,101.649124,43.020142,169.867126,24.280001,23.34,149.789993,113.560776,51.593544,350.829987,86.553749,38.580002,102.897911,18.17,45.701092,58,46.060017,345.730011,145.682983,87.258018,366.679993,61.906101,70.595985,92.690002,107.367538,26.74,48.000896,408.51001,92.904182,66.529999,5.788441,79.280426,130.919998,67.982086,98.870003,68.440002,93.440002,62.568001,100.464127,33,298.100006,170.529999,120.645096,181.529999,66.203651,190.300003,43.592052,51.150204,112.290504
"2019-02-12",7014.669922,41.067833,261.369995,22.82,124.260002,254.320007,1127.579956,1121.369995,1638.01001,179.159027,100.343796,175.009995,41.980991,39.542873,178.987488,159.539993,143.778214,170.25,319.429993,95.230003,1895.290039,259.499664,52.130001,90.798027,57.905804,340.399994,119.089996,198.659424,45.375378,103.127876,71.772865,35.887554,53.259998,209.034836,69.434227,152.729996,52.66,98.080002,35.2561,102.330002,45.155201,124.677238,165.039993,30.245667,84.379997,61.2048,209.5,292.200012,81.400002,48.259171,226.368668,539.710022,24.68,103.169716,43.729115,173.082535,24.82,23.91,157.320007,112.667206,52.480331,364,89.034775,40.400002,104.501274,18.690001,45.797398,58.889999,46.875168,359.970001,150.37825,91.149193,378.48999,63.232128,71.3396,94.379997,108.146881,26.950001,48.784691,416.339996,93.525986,66.459999,5.827953,80.966026,134.270004,67.74897,101.589996,69.599998,89.25,62.362,102.075226,33.68,302.5,174.289993,122.236046,184.009995,67.227646,189.520004,44.854351,51.064266,115.515549
"2019-02-13",7015.879883,43.92593,260.230011,22.85,125.18,251.850006,1128.630005,1120.160034,1640,179.681961,100.690933,173.110001,41.806568,39.69836,178.517456,160.029999,144.701462,173.820007,321.540009,95.25,1919.969971,261.292267,51.360001,90.788231,56.045177,338.48999,118.040001,199.818161,45.005859,102.707321,71.899902,35.685184,53.41,209.922684,69.444,149.050003,53.650002,98.559998,35.324291,102.25,45.136364,125.543999,164.070007,30.317839,84.389999,61.710155,210.389999,293.519989,81.059998,48.703072,226.002853,533.469971,24.610001,103.824142,43.30191,174.781967,24.719999,23.77,155.270004,116.712791,52.319942,360.570007,88.723442,41.68,104.42305,18.530001,45.85519,59.310001,46.132908,351.769989,152.07933,89.829323,377.420013,63.866711,71.740013,94.010002,108.46051,27.01,48.718594,412.089996,93.407539,68.309998,5.827953,80.384789,133.809998,68.487167,100.660004,69.07,92.139999,61.633999,102.756111,33.869999,303.950012,174.279999,122.453438,185.25,68.044983,187.75,45.262466,50.86375,114.723946
"2019-02-14",7022.419922,44.773502,260.140015,23.129999,125.93,250.75,1129.199951,1121.670044,1622.650024,178.867538,100.758438,173.199997,41.958885,39.562305,180.495453,159.940002,142.479874,174.080002,324.709991,93.470001,1902.329956,261.459412,51.66,91.904602,55.917194,341.600006,119.32,199.471542,45.858597,103.871208,71.450409,35.906822,53.93,210.948593,69.932144,147.830002,53.330002,98.529999,35.382744,105.25,45.098675,124.85453,163.949997,30.009895,84.349998,62.112572,206.940002,292.470001,83.419998,49.031162,228.168045,536.080017,24.33,103.833839,43.029224,175.090988,24.92,24.08,154.850006,116.477119,52.631264,359.839996,88.149384,42.23,104.51104,19.66,45.575878,58.630001,46.249905,359.070007,153.720657,89.702209,383.049988,63.336315,71.663742,94.419998,107.006386,27.030001,48.699703,414.970001,92.075119,68.57,5.847708,81.024147,134.529999,68.807701,100.610001,70.5,93.279999,60.754002,102.583496,33.740002,305,175.110001,122.37439,185.720001,68.158401,188.539993,45.537697,50.86375,114.850983
"2019-02-15",7055.180176,43.955498,259.450012,23.68,129.419998,254.960007,1119.630005,1113.650024,1607.949951,180.458084,101.963791,174.490005,41.865532,37.997692,180.534607,160.350006,143.941711,170.059998,332.869995,93.989998,1933.569946,261.858795,52.580002,92.874069,57.009945,349.059998,120.099998,201.828613,46.834518,104.154854,71.880356,36.398304,54.029999,213.543045,70.820587,148.490005,53.630001,98.849998,35.636036,106.839996,45.475597,125.179573,162.5,30.298594,85.779999,63.254314,210.259995,299.820007,84.150002,49.851406,230.679321,548.5,23.959999,104.851433,43.28373,174.859238,25.66,24.82,151.089996,118.863228,52.687866,363.100006,88.635864,41.990002,105.801544,21.440001,46.384914,58.720001,43.656815,356.869995,156.515961,90.963432,388,64.501312,72.245277,94.910004,110.161751,27.52,49.086884,423.970001,92.785751,71.480003,5.956365,80.77227,136.25,68.681435,101.650002,72.050003,93.300003,61.576,103.158897,33.32,306.359985,175.399994,123.896164,188.070007,69.406082,190.789993,45.224499,51.04517,116.600342
"2019-02-19",7066.609863,43.837231,257.809998,23.950001,128.929993,255.240005,1126.51001,1118.560059,1627.579956,179.145416,100.498085,174.460007,41.990814,38.192055,178.664368,160.679993,144.557205,172.449997,333,91.849998,1935.5,261.608063,52.639999,92.717384,56.645695,348.429993,120.339996,201.531525,47.042965,103.949455,71.509041,36.186291,53.32,215.170731,70.791298,147.899994,54.330002,99.050003,36.093906,102.959999,45.715805,126.322128,162.289993,30.0532,85.620003,62.477558,211.320007,302.26001,84.080002,49.60051,231.974487,548.169983,24.639999,104.919281,43.420071,174.106064,25.540001,24.73,147.570007,119.825523,52.376553,367.209991,88.236961,41.959999,105.752663,20.83,46.327126,58.23,44.044239,361.920013,155.819626,90.435478,384.540009,64.614967,71.62561,95.019997,110.180756,29.09,49.115215,420.600006,92.450172,70.150002,5.926732,80.036041,136.160004,68.186066,101.860001,72.519997,93.269997,61.127998,102.880783,33.330002,304.649994,175.679993,122.957413,186.860001,70.351265,192.740005,45.556679,51.36026,116.258293
"2019-02-20",7062.339844,42.161797,258.100006,23.950001,129.839996,253.789993,1120.589966,1113.800049,1622.099976,179.097504,103.005226,174.660004,42.261044,38.094383,180.025452,159.800003,144.797638,171.179993,335.160004,90.660004,1926.170044,263.242767,55.07,92.825119,56.872128,349.76001,119.989998,201.105652,47.024014,103.05941,70.793755,36.41758,53.48,214.174377,71.513748,145.539993,54.110001,99.190002,35.791912,98.629997,45.696815,126.657013,162.559998,29.879984,84.730003,62.683449,211.440002,302.23999,83.739998,49.590862,233.299332,549.650024,24.68,109.387032,43.865448,175.94072,25.639999,24.780001,148.119995,124.676277,52.753902,368.339996,87.577568,42.209999,105.202843,19.92,46.22118,58.700001,44.611958,359.910004,157.719604,92.146423,383.579987,65.391632,71.80674,94.730003,110.085716,29.33,49.530724,422.51001,92.746269,69.760002,5.966243,79.755112,133.119995,68.370621,102.980003,72.75,88.669998,60.512001,103.513718,33.799999,306.309998,176.009995,121.376343,187.839996,67.865395,188.649994,45.993267,51.656261,117.382187
"2019-02-21",7035.160156,41.294514,257.76001,23.92,127.550003,250.229996,1104.209961,1096.969971,1619.439941,177.736923,101.520226,174.490005,42.022755,37.928329,178.732895,159.830002,145.201584,171.809998,321.170013,88.809998,1906.310059,260.93927,55.400002,93.030762,56.340511,349.540009,121.18,201.026413,46.815567,102.687737,69.902092,37.07288,56.529999,212.319794,70.849869,146.25,53.830002,98.120003,36.025711,96.860001,46.038612,126.174393,160.039993,30.048391,84.75,61.345173,205.990005,296.880005,83.330002,49.610165,232.369949,549.869995,24.27,109.503319,43.792736,172.667374,25.610001,24.75,148.110001,125.069046,52.131271,364.980011,86.942589,41.529999,107.421776,19.34,46.625702,58.880001,41.986259,356.970001,154.954178,92.244194,380.5,65.514763,71.835342,94.959999,110.342308,28.5,49.436291,418.619995,92.312004,69.160004,6.005754,79.20295,132.419998,68.671722,101.470001,73.410004,87.589996,58.245998,102.267029,32.52,308.019989,176,123.056236,183.059998,66.608284,189.470001,44.78791,52.305546,116.551483
"2019-02-22",7090.629883,40.900291,258.899994,24.360001,129.729996,253.990005,1116.560059,1110.369995,1631.560059,179.653214,102.127731,175.479996,42.491962,38.514393,181.043808,161.509995,147.317368,167.169998,325.329987,87.870003,1910.52002,256.815399,56.57,94.057281,56.832741,350.079987,122.760002,202.432755,47.478809,102.883369,70.92112,37.207794,58.290001,213.365463,71.572334,136.860001,53.990002,97.110001,36.52256,95.919998,46.275974,125.071228,161.889999,30.149433,85.029999,61.522984,209.179993,301.059998,84.849998,50.652351,248.099899,551.859985,25.950001,110.957031,31.767462,173.053589,26.07,25.17,149.259995,126.512489,52.735035,374.059998,86.981667,42.57,108.953415,19.879999,45.961136,58.439999,42.703575,363.019989,158.356277,92.40062,383.98999,66.196724,72.350151,95.980003,110.969589,29.379999,50.163425,422.519989,93.141068,71.230003,5.985999,79.8423,134.559998,69.254517,102.300003,73.199997,87.07,58.942001,102.909546,32.790001,310.720001,178.789993,123.550301,185.759995,66.570473,194.699997,46.970844,52.773418,119.962219
"2019-02-25",7115.430176,41.353645,258.619995,24.709999,133.169998,262.350006,1117.329956,1109.400024,1633,181.866562,104.046654,175.009995,42.801495,38.739052,183.100128,163.940002,146.653793,165,327.480011,91.360001,1890.030029,258.7659,57.27,93.880478,56.104244,348.899994,121.779999,202.492188,48.123108,103.157219,70.793755,37.169243,59.209999,214.115204,71.093933,140.899994,54.740002,97.279999,36.376427,95.860001,45.972153,124.26355,164.619995,30.264914,84.239998,61.158001,210.100006,304.73999,86.879997,51.240997,244.916336,553.390015,26.190001,112.187843,31.113026,173.420486,25.360001,24.530001,148.539993,126.158997,53.2822,375.089996,87.733856,42.75,109.562157,21.65,45.469925,58.540001,42.998951,363.910004,157.858887,94.971909,375.160004,65.817841,72.302483,96.699997,110.304314,29.01,50.040672,420.380005,92.637711,72.699997,5.946487,80.18293,135.399994,69.011681,102.889999,73.050003,87.290001,59.754002,103.753464,34.09,309.049988,178.080002,123.747955,186.330002,67.402245,196.229996,48.745647,52.238701,121.222923
"2019-02-26",7123.220215,41.471916,261.220001,24.209999,133.289993,259.790009,1122.01001,1115.130005,1636.400024,182.125244,103.352379,174.830002,42.826061,38.660915,181.504013,163.309998,147.028854,161.979996,327.619995,92.169998,1915.72998,255.42218,57.360001,93.58577,56.11409,346.320007,121.480003,201.244308,48.492626,103.118088,70.587982,37.390896,58.91,214.667618,71.035362,139.589996,55.009998,96.489998,36.41539,98.5,46.105072,125.642494,164.130005,30.221607,84.720001,61.092495,207.740005,301.209991,85.699997,51.366447,246.09288,548.460022,26.59,112.536743,30.104097,172.416275,26.299999,25.48,150.979996,126.247383,52.47089,369.48999,87.001198,42.959999,110.318161,23.700001,45.681824,58.740002,43.1217,364.970001,156.277206,91.999771,378.040009,65.666313,72.531296,96.589996,110.218765,29.139999,50.078442,426.149994,93.11145,71.43,5.847708,79.822838,135.970001,69.099098,102.57,72.529999,87.339996,59.571999,102.871193,34.189999,310,178.279999,123.866508,188.919998,67.562943,195.119995,48.3755,52.009544,119.991539
"2019-02-27",7117,41.186104,262.899994,23.48,136.009995,258.25,1122.890015,1116.050049,1641.089966,183.409195,102.147003,176.830002,42.958721,37.879482,180.289825,164.279999,147.125031,162.169998,328.890015,93.769997,1906,252.162079,57.450001,93.261612,56.104244,345.029999,123,203.007172,48.881096,103.049637,69.872696,37.130703,58.48,215.101669,71.172493,140.089996,55.540001,95.769997,36.610233,97.839996,45.858219,126.272873,162.809998,30.563231,85.050003,61.363895,208.970001,309.160004,87,51.376091,247.022232,549.409973,25.969999,111.354385,29.267874,171.103058,26.26,25.299999,150.559998,124.637009,51.538666,446.679993,85.05719,41.32,110.131607,22.1,45.392876,58.740002,43.273216,362.869995,154.596054,89.780441,367.959991,64.804398,72.95076,97.860001,109.648521,28.559999,50.087887,433.329987,93.545723,73.57,5.847708,79.063721,138.449997,68.137497,102.629997,72.120003,84.629997,62.948002,101.37516,33.919998,307.109985,177.899994,124.28154,189.809998,67.458954,197.449997,46.069195,51.933163,120.470406
"2019-02-28",7097.529785,41.531044,262.5,23.530001,135.330002,258.970001,1126.550049,1119.920044,1639.829956,182.125244,103.668694,177.259995,42.536182,37.449703,179.065811,163.009995,147.173111,162.539993,328.01001,93.260002,1697.040039,255.756531,57.25,92.230179,55.080414,344.910004,122.300003,204.611588,49.051647,103.186562,69.549347,37.265621,58.669998,215.782349,71.182297,139.330002,55.150002,96.330002,36.32666,95.779999,46.13356,121.45639,161.449997,30.284157,84.690002,60.849171,211.029999,312.769989,86.230003,51.105892,244.333008,547.609985,27.709999,111.926163,30.167725,170.031281,26.35,25.389999,150.419998,123.405602,51.776478,458.790009,84.861824,40.880001,109.994156,22.6,45.42178,63.830002,42.812904,358.100006,153.610229,89.281815,371.959991,64.217155,73.427444,98.07,110.796341,29.940001,50.418407,430.73999,93.59507,74.279999,5.857586,79.472488,135.880005,68.244347,101.68,72.209999,87.260002,63.976002,101.442291,34.130001,312.48999,178.039993,124.933731,188.75,67.288818,197.929993,47.739605,52.381935,122.454308
"2019-03-01",7151.569824,42.220928,264.01001,23.68,137.75,263.350006,1148.52002,1140.98999,1671.72998,183.160065,105.103157,182.229996,42.98328,37.6646,181.259232,159.770004,148.009811,162.089996,334.100006,94.760002,1714.079956,253.332367,58.139999,93.153549,55.080414,346.579987,121.300003,206.344742,48.710552,103.714714,70.676163,37.68,58.400002,216.47287,70.966789,143.490005,56.290001,96.360001,36.522221,97.410004,46.086086,123.386925,162.279999,29.942535,86.389999,61.775673,215.929993,321.179993,88.169998,51.433994,247.575882,558.549988,28.73,112.207222,29.449661,170.668549,26.219999,25.379999,151.380005,122.597809,52.366245,451.640015,86.590897,41.580002,110.485077,22.27,45.489193,64.739998,41.69281,357.320007,155.791,92.146423,371.089996,64.188736,73.818321,98.800003,111.313728,29.99,51.183327,439.570007,93.624687,74.68,5.916853,79.783905,134.649994,68.817413,103.190002,72.339996,88.32,58.958,102.382118,34.360001,315.299988,180.5,125.210419,192.160004,62.959801,189.139999,49.03038,52.43922,123.763863
"2019-03-04",7150.830078,41.186104,258.160004,23.370001,136.080002,256.309998,1153.420044,1147.800049,1696.170044,181.837814,105.316383,180.130005,43.199471,38.17252,181.797791,157.789993,147.394302,160.919998,327.26001,93.139999,1707.819946,255.319977,58.540001,92.593636,54.509418,346.100006,121.150002,204.601669,48.473679,102.619286,70.313629,37.323437,58.080002,215.456802,71.33902,141.5,55.560001,95.269997,36.424438,97.290001,46.000637,123.120987,167.369995,30.144623,85.550003,61.251591,213.410004,307.700012,85.410004,52.051582,246.181854,549.929993,28.889999,113.108521,30.204079,171.653473,26.42,25.49,147.779999,122.095406,52.661144,463.799988,86.522522,41.060001,110.219971,21.120001,45.258041,65.019997,41.995853,351.040009,156.119614,91.393616,370.480011,63.91407,72.931702,96.57,111.304146,31.139999,50.786697,433.829987,92.381088,71.989998,5.926732,80.017479,127.910004,68.914543,103,71.650002,87.440002,57.071999,102.995857,34.990002,311.5,176.820007,124.419884,190.039993,61.192284,179.220001,49.932022,52.591995,120.020851
"2019-03-05",7156.790039,41.274803,257.380005,23.5,134.770004,239.220001,1169.189941,1162.030029,1692.430054,180.917999,104.89962,178.75,43.120853,38.026009,180.691284,154.710007,146.817276,167.740005,326.869995,92.68,1745.930054,257.289063,58.869999,92.181046,54.863827,343.75,120.57,203.393417,48.606323,102.091125,69.951096,37.313801,58.110001,216.847748,70.976593,146.970001,55.740002,95.470001,36.297325,95.720001,45.972153,124.076401,171.259995,29.817434,85.610001,60.25959,210.800003,303.799988,85.040001,51.80069,244.293472,546.609985,29.35,111.683884,30.031382,167.569016,26.120001,25.309999,148.899994,123.356354,52.03331,467.769989,85.252571,39.990002,109.670143,21.370001,45.200256,62.619999,43.915737,354.299988,155.860718,91.217636,374.799988,64.207695,73.417908,96.529999,111.170013,30.780001,50.937794,437.130005,92.943665,71.870003,5.956365,79.686577,125.309998,69.526482,103.379997,71.410004,87.370003,55.307999,102.19989,41.91,312.23999,177.789993,124.973259,187.800003,59.925713,181.960007,48.157207,52.420132,120.157669
"2019-03-06",7112.470215,41.944977,256.399994,22.41,131.119995,231.449997,1164.939941,1157.859985,1668.949951,175.48526,103.503922,178.679993,42.872742,37.18597,177.391388,153.509995,146.692261,170.240005,317.970001,91.050003,1751.619995,252.032028,58.509998,91.562195,54.578339,340.559998,118.980003,201.264114,48.956898,101.357567,70.019676,37.207794,57.740002,216.265732,70.574982,143.410004,55.220001,100.349998,35.99419,94.769997,45.981647,123.711037,172.509995,29.846302,85.370003,58.883881,207.809998,298.660004,83.370003,51.096249,244.115509,536.51001,29.030001,110.966728,29.867773,163.368668,26.110001,25.299999,149.089996,123.257843,51.005966,461.529999,84.480843,37.93,109.719246,20.65,45.238773,61.740002,44.456608,359.609985,151.409531,89.829323,372.359985,63.705704,73.236778,96.459999,111.773613,29.99,52.351673,423.690002,93.200279,69.389999,5.926732,78.820419,122.709999,69.225357,103.68,70.779999,87.199997,55.248001,101.097061,42.59,312.51001,176.740005,125.151138,181.110001,57.751743,182.429993,45.670578,52.601543,118.603783
