,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
2/7/20,9401.099609,61.127972,366.089996,49.73,100.559998,258.670013,1479.109985,1479.22998,2079.280029,221.514618,110.001793,284.829987,79.39209,60.888599,302.260834,207.009995,174.847168,130.910004,338.700012,86.57,1909.589966,301.460114,73.550003,130.972214,78.072937,525.210022,117.260002,287.926331,46.341324,119.772789,68.442421,43.765453,102.580002,303.091339,76.845924,240.220001,83.160004,87.139999,35.686935,108.944824,46.42205,109.68248,212.330002,36.166969,121.860001,66.182175,278.399994,294.299988,74.139999,64.344894,292.586517,579.429993,39.990002,161.727798,28.006395,310.279785,20.389999,19.459999,243.509995,143.494629,61.078354,646.02002,104.482857,56.880001,181.54425,23.24,57.347977,68.910004,67.207123,366.769989,251.175537,130.53186,387.690002,73.368614,85.106758,118.879997,141.253601,34.279999,85.237579,381.869995,117.069473,117.410004,7.02985,111.967224,162.550003,84.707657,154.279999,85.440002,112.599998,149.613998,125.165344,33.869999,295.959991,205.070007,168.054016,240.059998,50.506531,192.080002,66.163307,66.950119,84.327362
2/10/20,9516.839844,61.227318,370,52.259998,101.010002,259.029999,1508.660034,1508.680054,2133.909912,219.669678,110.619064,286.519989,79.769165,62.082493,306.929016,206.100006,175.100983,131.050003,338.929993,87.660004,1886.640015,300.475067,74.629997,132.285278,78.755447,530.340027,118.080002,288.953278,47.210766,120.504791,68.235886,43.687195,102.529999,303.246002,77.842636,246.919998,84.610001,87.18,35.509483,108.555344,46.537651,108.307587,213.059998,35.769955,123.209999,66.297485,279.149994,294.410004,75.110001,64.705505,295.594666,584.929993,40.099998,165.469772,28.148609,314.637848,20.280001,19.32,248.539993,145.147995,61.537445,658.22998,106.391327,57.330002,186.292862,23.65,57.651039,69.169998,69.729248,371.070007,262.536804,131.449692,391.309998,73.583565,85.600098,120.059998,141.535385,34.5,86.388123,386.209991,117.896927,116.510002,7.118834,114.709663,167.160004,85.795654,156.919998,84.529999,111,154.255997,126.089264,32.66,293.25,205.830002,168.868881,244.75,50.67728,194.860001,67.140503,67.291145,85.484688
2/11/20,9517.860352,60.790192,369.279999,53.799999,102.459999,264.459991,1510.060059,1508.790039,2150.800049,221.157211,114.518661,288.290009,79.287888,63.592129,313.202789,205.800003,173.744003,133.990005,332.290009,88.120003,1909.300049,306.174713,75.709999,134.240082,79.358826,530.940002,117.879997,289.812378,47.461937,120.306961,68.058846,43.814362,102.309998,300.240479,77.487373,247.919998,85.330002,88.190002,35.923527,108.894897,47.529861,108.795776,207.190002,36.622082,120.709999,65.115494,283.380005,296,76.139999,65.699631,294.780548,587.820007,40.779999,169.505615,28.451992,320.383057,21.33,20.290001,251.580002,146.602173,62.221195,651.619995,107.089767,57.25,182.087234,21.35,57.553276,69.150002,69.42659,373.690002,267.448669,133.749252,389.76001,73.925552,84.932632,118.839996,141.943497,36,87.753166,396.75,119.332504,117.949997,7.092091,117.560646,168.100006,85.77607,158.220001,94.489998,112.389999,154.876007,127.110413,33.790001,293.779999,204.460007,166.831772,247.809998,50.269363,193.070007,68.02887,67.19371,89.312813
2/12/20,9613.200195,62.389671,374.290009,53.889999,105.190002,273.609985,1518.630005,1518.27002,2160,219.264008,116.409668,292.459991,81.170799,64.499886,314.620087,207.110001,173.802582,137.490005,331.76001,89.150002,1960.359985,310.516388,77.099998,134.852203,75.847374,534,119.279999,293.396881,48.234776,120.72242,68.285057,45.017574,102.489998,304.531311,78.444618,246,87.330002,89.519997,36.62347,109.57399,47.452793,110.559227,210.759995,37.125618,119.139999,64.337097,283.279999,293.279999,75.830002,65.748352,296.498108,592.840027,41.639999,172.375778,28.480436,329.187744,21.440001,20.459999,253.940002,150.177826,62.973316,699.820007,107.916107,59.27,182.353775,19.01,57.631489,69.25,68.900414,380.01001,272.091034,136.029068,392.470001,74.804916,85.097084,118.559998,141.943497,36.810001,89.430237,406.299988,119.691399,118.07,7.141617,121.388252,169.839996,86.815056,159.520004,95.669998,114.019997,153.457993,128.783173,34.310001,299.299988,208.289993,168.213028,242.210007,51.673374,194.399994,69.440376,67.261917,90.183281
2/13/20,9595.700195,62.181046,374.839996,54.529999,103.419998,272.970001,1513.390015,1514.660034,2149.870117,216.968262,116.478256,291.679993,80.592773,66.473259,314.431763,207.509995,175.833191,135.179993,334.25,88.239998,1959.939941,309.818268,79.25,135.533417,75.659431,534.72998,117.879997,294.364624,45.71339,121.672058,68.462097,45.066483,103.349998,307.507782,78.790009,252.210007,88.029999,89.269997,36.662899,108.69516,47.751423,110.180626,213.139999,37.028786,121.059998,64.192955,285.049988,291.380005,78.050003,65.728867,295.69397,600.349976,42.009998,175.069611,26.328285,336.03476,21.110001,20.25,253.860001,146.134048,62.807266,718.530029,108.575218,59.330002,181.366547,19.045,57.709698,69.690002,70.09124,381.399994,270.333923,136.877808,392.600006,73.114578,85.706497,120.510002,142.322449,37.419998,87.782425,398.809998,120.229744,118.220001,7.161427,120.934456,170.929993,88.148109,161.369995,95.139999,112.209999,160.800003,129.162476,33.689999,297.089996,209.809998,169.594254,240.089996,50.819584,194.669998,68.680336,68.031677,89.431519
2/14/20,9623.580078,63.104969,379.670013,55.310001,102.559998,274.950012,1518.72998,1520.73999,2134.870117,217.396286,115.273109,291.980011,80.612625,65.960175,313.490204,208.949997,176.946106,134.570007,333,89.010002,1990.959961,303.88913,78.760002,136.530563,76.233131,534.890015,117.099998,297.109802,45.375278,120.712532,67.505066,45.086048,103.25,307.614105,78.543297,283.910004,89.410004,88.68,37.599434,109.544037,47.934452,122.345436,214.179993,37.106247,122.32,64.923294,288.779999,298.920013,78.449997,65.563171,302.097473,603.359985,41.970001,172.679443,25.484489,333.791779,20.33,19.450001,254.410004,144.321304,62.084446,735.01001,107.581635,58.5,182.985611,19,58.345161,69.860001,70.152565,380.399994,289.312592,135.288879,390.890015,73.026627,86.296577,122.989998,142.827744,37.119999,87.363159,399.549988,121.40612,118.07,7.141617,117.383064,172.520004,87.510986,163.350006,96.480003,113.43,160.005997,128.578964,33.419998,294.570007,209.570007,170.299774,243.820007,50.136543,196.990005,68.354607,68.460411,89.194115
2/18/20,9629.799805,63.323532,378.850006,56.889999,102.160004,269.929993,1519.439941,1519.670044,2155.669922,215.655014,116.174522,290.899994,79.136566,64.495277,306.433441,207.059998,175.657471,134.179993,337.100006,88.940002,1976.280029,297.175751,78.580002,133.154083,75.946281,537.599976,116.400002,298.719391,45.008175,122.176552,67.909576,45.144745,102.419998,311.228394,78.464348,296,90.760002,91.080002,37.33326,109.314339,48.531704,120.651726,217.800003,37.077198,122.25,64.39476,286.75,299.920013,79.300003,64.461853,301.38266,604.669983,42.32,165.773422,25.911129,320.05838,20.290001,19.34,259.230011,144.36116,61.000214,728.450012,105.220673,57.75,184.841644,18.91,58.325607,69.599998,69.776711,387.779999,296.081451,132.120789,395.98999,72.596718,86.441689,122.269997,141.477097,36.439999,85.832352,397.649994,122.113937,119.970001,7.171332,115.193054,172.880005,87.461983,162.919998,99.879997,113.43,171.679993,127.635597,33.639999,298.709991,210.479996,170.478653,245.929993,49.627449,199.380005,67.426758,69.337372,88.27417
2/19/20,9718.730469,63.949417,383.279999,58.900002,103.209999,277.149994,1524.869995,1526.689941,2170.219971,216.890442,121.387039,296.140015,80.282684,66.722328,314.570557,210.759995,176.946106,135.809998,341.040009,89.870003,1968.48999,301.899994,80.019997,134.891693,75.926514,542.460022,117,300.447449,44.718361,120.930153,67.958916,44.968666,104.5,312.165802,79.115677,291.679993,91.489998,91.989998,36.998077,109.633911,48.146339,121.428833,217.490005,37.077198,123.550003,64.721489,290.970001,303.200012,82.419998,65.407234,303.407928,614.880005,42.950001,169.446854,25.892168,328.430298,20.780001,19.76,262.51001,147.040421,61.732803,742.73999,108.034164,59.990002,185.395981,18.92,57.973663,70.080002,70.57589,386.190002,314.18161,133.186691,392.149994,72.528336,87.167191,123.910004,141.409042,37.130001,88.299187,400.809998,122.562561,119.889999,7.181237,117.531044,174.169998,88.353943,164.990005,100.489998,113.540001,183.483994,129.473679,34.790001,296.859985,211.229996,168.67012,247.779999,49.828411,197.580002,68.660591,68.976837,89.728256
2/20/20,9627.830078,63.581833,378.959991,57.27,102.540001,272.48999,1516.98999,1518.150024,2153.100098,216.092758,122.033707,294.019989,79.459068,65.722618,310.685364,206.669998,176.477524,132.460007,336.640015,89.660004,1970.910034,295.731689,76.970001,136.481216,75.877045,539.219971,117.540001,293.969666,45.259346,118.279083,68.629822,45.017574,97.300003,313.190216,79.391991,302.51001,90.309998,93.220001,37.155807,109.05468,48.389011,121.209656,214.580002,37.784081,121.839996,64.385155,281.450012,300.459991,82.769997,63.789352,299.069427,618.289978,41.48,164.692139,25.996456,323.157257,21.41,20.290001,263.679993,146.253555,60.980679,742.590027,106.728302,59,182.564758,18.540001,57.719475,70.400002,69.20108,386,308.191467,133.038651,395.179993,73.808296,87.283272,122.43,141.049545,36.32,87.236404,399.140015,123.429886,118.330002,7.270384,115.9132,173.410004,86.84446,155.080002,99.5,115.129997,179.882004,127.859291,33.860001,301.339996,209.059998,168.322327,245.100006,49.63702,190.559998,68.167061,68.859917,88.818222
2/21/20,9446.69043,62.965885,372.950012,53.279999,103.139999,260.26001,1483.459961,1485.109985,2095.969971,216.725082,120.279869,287.109985,77.660507,63.614349,303.281708,201.910004,174.339508,129.800003,336.709991,95.160004,1928.719971,291.198792,74.730003,132.206314,75.244003,535.340027,116.339996,289.68399,44.72802,114.826767,69.152733,44.821934,95.25,311.131805,78.513695,291.25,88.730003,93.889999,37.658585,107.866272,48.262825,119.675354,210.179993,37.629143,119.489998,66.979782,278.109985,295.940002,80.889999,62.707512,295.425903,613.080017,40.419998,158.608475,25.844767,311.657074,21.27,20.209999,255.899994,142.667953,59.749924,735.599976,103.71785,56.990002,176.793411,18.23,57.435963,69.739998,68.243668,380.070007,293.585571,128.794846,391.5,73.632431,86.141808,119.489998,141.720016,34.57,84.857315,403.149994,122.861633,117,7.171332,113.081955,167.070007,85.629028,149.330002,98.57,116.029999,180.199997,124.990295,33.060001,299.399994,206.119995,167.62674,246.289993,49.2351,183.860001,66.11396,69.006073,86.77063
2/24/20,9079.629883,61.902878,357.410004,49.119999,99.019997,240.110001,1419.859985,1421.589966,2009.290039,211.948746,114.98896,276.73999,73.971603,60.456902,287.820282,194.369995,170.395447,125.830002,325.980011,93,1792.540039,278.862274,71.389999,128.255859,72.583206,528.700012,111.650002,284.549164,42.506111,110.731461,66.518433,43.628502,92.769997,303.081665,77.033417,294.049988,86.370003,91.040001,36.731907,106.887573,47.389202,111.894264,200.720001,36.563984,116.589996,70.054893,269.809998,281.119995,78.870003,60.192978,284.366119,580.169983,39.369999,151.333679,25.247471,295.582275,20.73,19.73,246.210007,134.291534,57.620537,673.460022,98.832016,55.009998,169.170883,18.59,56.448555,68.190002,66.263557,368.700012,272.829834,122.419243,387.769989,71.062714,84.3619,116.440002,138.600906,33.139999,81.239937,425.380005,121.246613,116,6.973229,109.688408,160.050003,82.845299,145.940002,96.370003,113.019997,166.757996,118.104736,31.26,285.570007,200.410004,166.523712,237.009995,46.919285,177.110001,62.738174,68.567596,84.25811
2/25/20,8834.870117,59.12117,347.799988,47.57,96.139999,229.610001,1386.319946,1388.449951,1972.73999,204.652908,112.343513,266.440002,71.466019,58.259548,282.06189,186.729996,163.21022,124.43,324.109985,91,1726.579956,270.33194,68.449997,123.909378,71.623741,517.98999,106.379997,276.372925,41.288891,107.476982,63.61776,42.229656,88.940002,294.625702,74.576164,283.959991,83.059998,88.669998,35.943245,105.239761,46.234077,108.506851,196.770004,35.014664,113.25,67.364159,256.709991,269.950012,77.32,58.214489,282.747894,558.52002,38.84,145.112183,24.716543,287.476105,20.559999,19.540001,238.809998,123.584465,55.999077,630,95.920258,52.099998,166.379257,23.76,55.744656,66.620003,66.84314,360.089996,261.618317,119.241318,377.350006,68.385536,80.879471,109.660004,137.104523,32.799999,78.217323,442.350006,116.391563,112.379997,6.913798,104.736198,155.619995,80.56147,142.160004,94.580002,110.970001,159.981995,115.128777,30.15,277.98999,193.649994,161.793747,230,45.464718,175.470001,58.760281,67.07679,82.972183
2/26/20,8873.759766,58.982082,351.339996,47.490002,94.779999,227.539993,1390.469971,1393.180054,1979.589966,208.699661,112.519867,270.190002,72.599739,59.199856,283.77652,190.669998,162.380402,123.540001,327.450012,91.220001,1678.199951,273.392151,68.879997,123.602448,71.623741,518.090027,103.660004,280.352448,40.728584,105.646957,62.433792,41.300346,88.360001,295.418182,74.319588,278.25,83.580002,87.75,36.169979,106.398224,45.671074,100.81543,197.199997,34.820995,112.870003,71.784637,259.450012,274.700012,77.970001,58.136517,278.071869,559.530029,39.919998,144.97438,24.308867,291.785004,20.51,19.51,238.559998,119.709999,56.688599,632.049988,93.541489,52.369999,168.458115,29.16,55.588238,65.879997,68.41378,379.23999,267.209076,117.908966,377.690002,67.828598,79.592911,109.110001,137.959579,34.529999,77.671318,457.920013,118.834038,112.110001,6.7256,102.408073,156.509995,79.071587,142.039993,93.650002,109.470001,155.759995,115.527519,30.25,272.76001,195.850006,162.499268,232.039993,45.617825,175.360001,58.849117,66.599335,81.706039
2/27/20,8436.669922,57.948883,337.519989,44.009998,92.089996,223.970001,1314.949951,1318.089966,1884.300049,197.960175,106.116623,244.149994,67.854019,56.418518,274.767273,180.649994,153.789352,119.910004,310.079987,89.82,1659.849976,261.983276,65.839996,114.929283,69.131111,508.549988,101.639999,266.172363,38.680561,101.858307,61.486637,40.15583,84.589996,283.280212,71.566635,281.480011,83.209999,85.300003,34.543369,102.603279,43.817055,98.344604,189.75,33.910778,108.540001,69.824272,250.149994,259.929993,75.839996,54.413441,266.833374,544.619995,38.400002,145.683136,23.673651,281.061951,19.99,18.99,220.699997,119.639999,55.122395,600,88.71489,50.580002,156.58873,26.16,53.241913,63.740002,63.682087,371.709991,252.334732,113.142067,370.470001,66.216415,76.323288,107.839996,132.508438,35.18,74.044182,431.609985,111.596336,108.309998,6.39873,96.242477,146.869995,76.738747,136.830002,91.239998,107.839996,135.800003,110.022964,30.01,265.380005,190.539993,154.808044,223.300003,44.249393,171.199997,54.456654,63.18898,78.629692
2/28/20,8461.830078,57.750187,345.119995,45.48,94.029999,218.350006,1339.25,1339.329956,1883.75,194.292816,107.426834,242.190002,67.814331,57.527096,274.251892,190.880005,151.065613,119.980003,308.390015,90.370003,1695.660034,260.711365,66.139999,113.087723,68.517838,493.170013,103.800003,263.397583,38.574295,102.273766,60.115223,39.549335,84.480003,271.693085,69.764351,276,86.309998,83.029999,34.305683,101.235107,41.84655,98.254944,192.470001,33.136112,109.360001,66.653053,254.509995,265.670013,75.410004,54.111309,263.934418,533.960022,38.509998,151.31398,23.484034,288.666443,19.52,18.59,217.410004,124,54.787483,616.030029,89.534134,52.560001,160.380188,25.93,51.619045,62.41,63.045128,369.029999,269.786346,112.204491,368.720001,65.366356,74.949661,107.989998,128.291336,35.779999,76.345268,444.570007,108.44603,113.860001,6.279869,98.827095,147.330002,76.875969,137.929993,90.160004,107.480003,133.598007,111.005226,30.360001,257.089996,189.75,154.132324,224.029999,43.790051,173.25,54.841614,60.723785,82.586403
3/2/20,8877.980469,60.194115,360.279999,47.459999,96.160004,230.220001,1386.319946,1389.109985,1953.949951,206.423355,109.613785,258.809998,74.127892,59.546284,284.936127,190.830002,159.129471,120.769997,327.890015,94.400002,1728.97998,272.521881,68.360001,118.790627,71.762215,497.130005,104.120003,276.096436,39.772198,107.605568,60.509876,41.593811,86.690002,298.752258,70.06144,285.730011,87.959999,84.559998,35.612949,106.747757,44.098553,96.371941,196.440002,34.065704,114.230003,72.457321,261.98999,278.279999,79.059998,56.703815,279.153961,559.070007,43.299999,156.265564,24.716543,295.454437,19.92,19.030001,228.899994,122.959999,56.94471,642.109985,93.985664,54.59,171.051773,29.879999,54.356415,64.769997,61.334042,381.049988,276.139679,118.510986,378.390015,68.082642,79.399429,112.860001,133.684189,37.509998,78.548836,464.75,111.636215,111.879997,6.487877,102.861855,152.020004,80.747704,141.630005,93.290001,112.059998,148.723999,115.702576,30.5,260.98999,196.850006,162.101791,232.289993,46.038887,172.889999,59.263687,64.182854,83.69429
3/3/20,8594.490234,58.366135,348.339996,46.75,93.720001,224.559998,1337.719971,1341.390015,1908.98999,198.855133,105.604362,249.070007,71.773636,57.447914,281.774445,180.550003,151.553741,117.970001,315.779999,92.720001,1683.02002,262.270142,66.230003,114.463943,70.327957,495.029999,100.5,268.957031,38.680561,105.251274,58.812874,40.537334,83.760002,292.557648,68.239349,272.880005,85.809998,81.82,36.365612,106.558006,42.894897,94.837639,185.889999,33.300724,109.370003,71.313766,251.25,273,77.800003,54.549889,266.307251,558.27002,41.459999,151.412399,24.176138,286.728424,19.49,18.610001,227.130005,114.279999,55.043594,624.72998,88.250977,51.799999,162.855057,27.91,53.564533,63.779999,63.195465,368.769989,265.610779,115.036987,364.170013,66.001465,76.47805,109.760002,131.740829,35.790001,76.598763,461.549988,108.884682,107.400002,6.41854,98.284523,148.5,77.042603,140.119995,89.370003,111.220001,149.102005,110.684288,29.940001,256.700012,189.050003,159.388992,228.259995,44.134556,166.559998,56.193901,64.026947,80.914696
3/4/20,8949.280273,62.141308,363.850006,50.110001,97.220001,234.699997,1381.599976,1386.52002,1975.829956,209.254135,110.786072,259.5,75.102829,59.902611,298.930695,191.419998,160.486465,121.410004,328.450012,96.849998,1732.130005,272.980927,70.269997,118.008461,72.692009,522.840027,104,282.524872,39.984722,108.940994,61.338638,41.574249,86.989998,309.962433,71.299278,283.869995,89.550003,78.910004,38.118534,111.681183,45.447819,96.780418,191.759995,34.404617,112.18,73.043518,263.029999,282.130005,80.160004,57.191128,283.492493,582.900024,43.91,158.204865,25.076817,301.268463,19.82,19.02,231.619995,118.330002,57.161411,653.630005,92.051079,55.290001,168.83429,27.49,56.712509,68.050003,66.60379,383.790009,284.211243,119.68544,377.200012,67.857903,79.689629,115.300003,138.358002,36.290001,80.392349,493.480011,109.223633,115.980003,6.586928,101.964157,155.399994,78.0914,146.820007,93.809998,119.419998,149.899994,115.78038,30.549999,268.839996,199.779999,168.113632,245.320007,46.593914,170.889999,58.375324,67.427567,82.527061
